1,1,1,51,0.21569,1.0236e+05,33.731,3034.8,8.3137,1332
1,2,2,62,0.21569,1.7163e+05,12.595,13627,16.516,3217
1,3,1,78,0.25806,1.0349e+05,21.601,4790.9,8.4872,2079.7
1,4,2,62,0.25806,1.799e+05,13.286,13540,16.452,3204.4
1,5,1,33,0.87879,1.6019e+05,31.66,5059.5,13.333,1382.3
1,6,2,62,0.87879,98260,26.272,3740.1,8.3871,1633.6
1,7,1,99,0.59677,1.781e+05,30.665,5808,8.3131,2585.5
1,8,2,62,0.59677,1.097e+05,7.7922,14078,16.79,3270.4
1,9,1,51,0.21569,1.6613e+05,14.501,11457,16.725,2679.8
1,10,2,62,0.21569,1.0043e+05,24.108,4165.8,8.8387,1721.6
1,11,1,33,0.87879,93474,12.84,7279.9,16.515,1712.2
1,12,2,62,0.87879,1.7587e+05,50.262,3498.9,8.1452,1586.5
1,13,1,48,0.29167,1.0171e+05,15.082,6744.2,12.896,1944.6
1,14,2,62,0.29167,1.7152e+05,44.513,3853.2,8.4839,1652.5
1,15,1,33,0.87879,1.5775e+05,30.355,5197,13.606,1410.6
1,16,2,62,0.87879,1.0695e+05,28.943,3695.3,8.3387,1624.2
1,17,1,27,1.2963,81335,42.935,1894.4,9.037,766.55
1,18,2,62,1.2963,1.7718e+05,13.36,13262,16.29,3173
1,19,1,27,1.2963,80052,13.892,5762.5,16.259,1379.2
1,20,2,62,1.2963,1.7647e+05,43.036,4100.6,8.8226,1718.5
1,21,1,144,1.3226,2.0062e+05,6.2031,32341,16.681,7546.1
1,22,2,62,1.3226,1.0471e+05,25.009,4187,8.8548,1724.7
1,23,1,21,1.9524,82483,63.61,1296.7,8.5238,562.35
1,24,2,62,1.9524,1.8805e+05,14.459,13005,16.113,3138.5
1,25,1,48,0.29167,1.6459e+05,66.72,2466.9,7.6875,1159.2
1,26,2,62,0.29167,97709,6.9868,13985,16.774,3267.3
1,27,1,72,0.16129,1.851e+05,16.654,11114,13.403,3031.6
1,28,2,62,0.16129,1.0129e+05,24.401,4150.8,8.8548,1724.7
1,29,1,54,0.14815,1.0417e+05,14.734,7070.2,12.37,2098.6
1,30,2,62,0.14815,1.818e+05,44.877,4051.1,8.7419,1702.7
1,31,1,81,0.30645,1.8474e+05,39.487,4678.6,8.2099,2089.2
1,32,2,62,0.30645,1.0347e+05,7.7262,13392,16.371,3188.7
1,33,1,21,1.9524,96874,22.422,4320.5,15.857,1046.2
1,34,2,62,1.9524,1.7017e+05,48.548,3505.2,8.1452,1586.5
1,35,1,42,0.47619,1.4899e+05,57.961,2570.6,8.5,1121.5
1,36,2,62,0.47619,1.0922e+05,7.8656,13886,16.677,3248.4
1,37,1,51,0.21569,1.7223e+05,58.029,2968,8.2549,1322.6
1,38,2,62,0.21569,1.1138e+05,12.085,9215.9,13.258,2582.4
1,39,1,42,0.47619,1.6508e+05,55.239,2988.4,9.119,1203.2
1,40,2,62,0.47619,1.0722e+05,13.216,8113.2,12.484,2431.6
1,41,1,78,0.25806,1.0851e+05,9.0999,11924,13.462,3298.7
1,42,2,62,0.25806,1.7562e+05,47.355,3708.7,8.3226,1621.1
1,43,1,48,0.29167,1.0632e+05,14.057,7563.4,13.625,2054.6
1,44,2,62,0.29167,1.7315e+05,46.778,3701.6,8.3065,1617.9
1,45,1,45,0.37778,1.0287e+05,34.705,2964.1,8.7556,1237.8
1,46,2,62,0.37778,1.8726e+05,13.523,13847,16.661,3245.3
1,47,1,21,1.9524,1.368e+05,41.69,3281.4,13.524,892.21
1,48,2,62,1.9524,1.1002e+05,31.7,3470.7,8.1452,1586.5
1,49,1,54,0.14815,1.6721e+05,51.637,3238.2,8.3519,1416.9
1,50,2,62,0.14815,1.1211e+05,8.1804,13704,16.5,3213.8
1,51,1,60,0.033333,1.8573e+05,19.718,9419.3,13.383,2522.7
1,52,2,62,0.033333,95927,24.085,3982.8,8.629,1680.8
1,53,1,72,0.16129,1.7017e+05,35.144,4842,8.9028,2013.8
1,54,2,62,0.16129,1.1101e+05,13.61,8156.4,12.274,2390.8
1,55,1,30,1.0667,1.6693e+05,98.993,1686.2,8.1667,769.69
1,56,2,62,1.0667,1.0829e+05,8.0915,13383,16.387,3191.9
1,57,1,48,0.29167,1.0505e+05,9.4583,11107,16.917,2551
1,58,2,62,0.29167,1.7073e+05,47.881,3565.7,8.2258,1602.2
1,59,1,81,0.30645,1.8958e+05,10.397,18235,16.728,4256.9
1,60,2,62,0.30645,96122,27.38,3510.7,8.1613,1589.6
1,61,1,39,0.58974,1.0955e+05,13.858,7905,15.821,1938.4
1,62,2,62,0.58974,1.6594e+05,43.145,3846.1,8.5968,1674.5
1,63,1,78,0.25806,1.0289e+05,5.994,17165,16.5,4043.2
1,64,2,62,0.25806,1.7468e+05,51.011,3424.3,8.0323,1564.5
1,65,1,27,1.2963,1.5591e+05,88.94,1753,8.7407,741.42
1,66,2,62,1.2963,1.0253e+05,10.999,9321.9,13.339,2598.1
1,67,1,78,0.25806,1.0744e+05,22.01,4881.2,8.5513,2095.4
1,68,2,62,0.25806,1.852e+05,20.644,8970.8,12.968,2525.8
1,69,1,126,1.0323,1.9069e+05,24.694,7722,8.4603,3348.9
1,70,2,62,1.0323,1.0869e+05,8.2533,13169,16.177,3151
1,71,1,33,0.87879,98659,21.19,4655.8,12.788,1325.8
1,72,2,62,0.87879,1.8198e+05,45.71,3981.2,8.6613,1687
1,73,1,48,0.29167,1.0023e+05,33.046,3033.2,8.5833,1294.3
1,74,2,62,0.29167,1.8619e+05,14.504,12837,15.984,3113.3
1,75,1,78,0.25806,1.6516e+05,33.874,4875.8,8.5641,2098.6
1,76,2,62,0.25806,1.1005e+05,8.0381,13691,16.548,3223.3
1,77,1,51,0.21569,1.0115e+05,14.09,7179.3,12.765,2045.2
1,78,2,62,0.21569,1.8095e+05,46.734,3872,8.5806,1671.3
1,79,1,120,0.93548,1.9488e+05,7.3855,26387,16.492,6217.2
1,80,2,62,0.93548,1.0186e+05,25.711,3961.5,8.6452,1683.9
1,81,1,63,0.016129,1.8466e+05,13.648,13530,16.333,3232.7
1,82,2,62,0.016129,1.0222e+05,28.202,3624.6,8.3387,1624.2
1,83,1,120,0.93548,1.1658e+05,4.4727,26065,16.392,6179.5
1,84,2,62,0.93548,1.7947e+05,46.71,3842.2,8.4839,1652.5
1,85,1,54,0.14815,1.6429e+05,56.065,2930.3,7.9074,1341.5
1,86,2,62,0.14815,1.0915e+05,7.7671,14053,16.79,3270.4
1,87,1,21,1.9524,1.2653e+05,106.97,1182.8,8.0952,534.07
1,88,2,62,1.9524,1.054e+05,8.263,12756,15.952,3107
1,89,1,51,0.21569,1.7359e+05,57.348,3026.9,8.3137,1332
1,90,2,62,0.21569,1.0693e+05,7.6228,14027,16.774,3267.3
1,91,1,117,0.8871,1.1738e+05,4.6321,25341,16.385,6022.4
1,92,2,62,0.8871,1.7883e+05,47.142,3793.5,8.5161,1658.8
1,93,1,51,0.21569,1.0679e+05,13.977,7640.4,13.373,2142.6
1,94,2,62,0.21569,1.6906e+05,44.855,3769.1,8.4032,1636.8
1,95,1,45,0.37778,1.7649e+05,18.49,9544.9,16.2,2290.2
1,96,2,62,0.37778,99772,24.816,4020.5,8.6935,1693.3
1,97,1,30,1.0667,1.676e+05,26.627,6294.2,16.067,1514.2
1,98,2,62,1.0667,1.0584e+05,24.315,4352.7,9.0323,1759.3
1,99,1,120,0.93548,1.8575e+05,24.147,7692.2,8.6167,3248.4
1,100,2,62,0.93548,1.0587e+05,8.2077,12899,16.032,3122.7
1,101,1,81,0.30645,1.0482e+05,20.291,5165.6,8.6543,2202.3
1,102,2,62,0.30645,1.7118e+05,17.544,9757,13.532,2635.8
1,103,1,120,0.93548,1.9168e+05,26.203,7315.2,8.4333,3179.3
1,104,2,62,0.93548,1.0129e+05,11.513,8798,12.871,2507
1,105,1,30,1.0667,88720,52.885,1677.6,8.1333,766.55
1,106,2,62,1.0667,1.7843e+05,18.717,9533.2,13.516,2632.7
1,107,1,84,0.35484,1.0616e+05,21.943,4838.1,8.2143,2167.7
1,108,2,62,0.35484,1.7378e+05,20.216,8596.2,12.79,2491.3
1,109,1,144,1.3226,1.9023e+05,21.644,8789.4,8.4236,3810.8
1,110,2,62,1.3226,1.0134e+05,7.491,13528,16.419,3198.1
1,111,1,42,0.47619,1.7133e+05,60.763,2819.6,8.9048,1175
1,112,2,62,0.47619,1.0513e+05,12.871,8168.1,12.452,2425.3
1,113,1,42,0.47619,1.056e+05,15.335,6886.4,13.905,1834.7
1,114,2,62,0.47619,1.7769e+05,47.39,3749.5,8.4194,1639.9
1,115,1,57,0.087719,1.0431e+05,30.916,3374.1,8.2807,1482.8
1,116,2,62,0.087719,1.911e+05,14.042,13609,16.484,3210.7
1,117,1,45,0.37778,1.7302e+05,27.397,6315.4,12.6,1781.3
1,118,2,62,0.37778,1.0174e+05,25.434,4000,8.6613,1687
1,119,1,96,0.54839,1.9288e+05,9.2239,20911,16.427,4954.3
1,120,2,62,0.54839,1.0445e+05,27.857,3749.5,8.4839,1652.5
1,121,1,66,0.064516,1.7606e+05,45.022,3910.5,8.2879,1718.5
1,122,2,62,0.064516,1.0656e+05,7.6187,13986,16.71,3254.7
1,123,1,72,0.16129,1.7884e+05,38.103,4693.5,8.6944,1966.6
1,124,2,62,0.16129,1.0329e+05,11.816,8741.5,12.71,2475.6
1,125,1,30,1.0667,83097,19.688,4220.7,12.667,1193.8
1,126,2,62,1.0667,1.8047e+05,49.448,3649.7,8.2742,1611.6
1,127,1,30,1.0667,98628,13.416,7351.3,17.533,1652.5
1,128,2,62,1.0667,1.7142e+05,45.747,3747.1,8.4677,1649.3
1,129,1,78,0.25806,1.875e+05,39.809,4710,8.3974,2057.7
1,130,2,62,0.25806,99951,13.365,7478.6,11.871,2312.2
1,131,1,66,0.064516,1.0235e+05,24.146,4238.8,8.6818,1800.1
1,132,2,62,0.064516,1.8337e+05,22.27,8234.1,12.419,2419
1,133,1,126,1.0323,1.1702e+05,4.2206,27726,16.54,6547.1
1,134,2,62,1.0323,1.8281e+05,48.818,3744.8,8.3871,1633.6
1,135,1,48,0.29167,97839,34.623,2825.9,8.25,1244.1
1,136,2,62,0.29167,1.8377e+05,19.623,9365.1,13.355,2601.2
1,137,1,78,0.25806,1.0271e+05,10.61,9680,12.038,2950
1,138,2,62,0.25806,1.7591e+05,44.369,3964.7,8.7097,1696.5
1,139,1,24,1.5833,79891,28.824,2771.7,11.542,870.22
1,140,2,62,1.5833,1.5812e+05,38.289,4129.6,8.8387,1721.6
1,141,1,54,0.14815,1.0426e+05,31.85,3273.5,8.4074,1426.3
1,142,2,62,0.14815,1.7719e+05,13.575,13053,16.145,3144.7
1,143,1,33,0.87879,1.5514e+05,63.658,2437.1,9.303,964.47
1,144,2,62,0.87879,1.0763e+05,7.9038,13618,16.468,3207.6
1,145,1,27,1.2963,1.5179e+05,97.46,1557.4,8.1111,688.01
1,146,2,62,1.2963,1.0361e+05,7.671,13506,16.435,3201.3
1,147,1,66,0.064516,1.9041e+05,19.889,9573.2,13.015,2698.6
1,148,2,62,0.064516,99833,28.674,3481.7,8.0806,1573.9
1,149,1,33,0.87879,1.4271e+05,79.382,1797.8,7.9091,819.96
1,150,2,62,0.87879,1.0424e+05,7.8741,13239,16.226,3160.4
1,151,1,54,0.14815,1.5976e+05,53.292,2997.9,8.0556,1366.6
1,152,2,62,0.14815,1.0942e+05,12.717,8604,12.629,2459.9
1,153,1,144,1.3226,1.1646e+05,5.7837,20136,12.778,5780.5
1,154,2,62,1.3226,1.6896e+05,43.181,3912.9,8.5484,1665
1,155,1,39,0.58974,1.7502e+05,19.689,8889.1,16.872,2067.2
1,156,2,62,0.58974,98197,27.448,3577.5,8.2097,1599.1
1,157,1,78,0.25806,1.9511e+05,12.055,16185,16,3920.7
1,158,2,62,0.25806,1.0529e+05,26.822,3925.4,8.6129,1677.6
1,159,1,33,0.87879,98426,50.902,1933.7,8.303,860.8
1,160,2,62,0.87879,1.8375e+05,22.651,8112.4,12.306,2397
1,161,1,36,0.72222,96209,47.907,2008.3,8.0278,907.92
1,162,2,62,0.72222,1.7579e+05,14.275,12314,15.661,3050.5
1,163,1,132,1.129,1.9667e+05,10.39,18930,13.03,5403.5
1,164,2,62,1.129,1.0496e+05,27.47,3821,8.4677,1649.3
1,165,1,30,1.0667,78293,43.799,1787.6,8.2,772.83
1,166,2,62,1.0667,1.7751e+05,12.955,13702,16.516,3217
1,167,1,48,0.29167,1.7015e+05,54.75,3107.8,8.7708,1322.6
1,168,2,62,0.29167,1.0992e+05,11.871,9259.1,13.145,2560.4
1,169,1,120,0.93548,1.1222e+05,6.778,16557,12.658,4772.1
1,170,2,62,0.93548,1.8129e+05,45.972,3943.5,8.6935,1693.3
1,171,1,126,1.0323,1.9668e+05,7.2903,26978,16.27,6440.3
1,172,2,62,1.0323,1.0347e+05,25.979,3982.8,8.6935,1693.3
1,173,1,72,0.16129,1.0625e+05,10.24,10375,13,2940.5
1,174,2,62,0.16129,1.7229e+05,43.241,3984.3,8.5968,1674.5
1,175,1,96,0.54839,1.0653e+05,17.875,5959.6,8.5,2563.5
1,176,2,62,0.54839,1.7855e+05,17.841,10008,13.935,2714.3
1,177,1,90,0.45161,1.8902e+05,14.44,13090,13.078,3697.7
1,178,2,62,0.45161,1.0509e+05,28.572,3678,8.3387,1624.2
1,179,1,39,0.58974,99719,38.301,2603.6,8.7949,1077.6
1,180,2,62,0.58974,1.7648e+05,20.242,8718.7,12.887,2510.1
1,181,1,21,1.9524,87043,74.782,1164,8.0952,534.07
1,182,2,62,1.9524,1.7976e+05,18.61,9659.6,13.565,2642.1
1,183,1,48,0.29167,1.6937e+05,60.936,2779.5,8.1875,1234.6
1,184,2,62,0.29167,1.0702e+05,8.4454,12672,15.903,3097.6
1,185,1,36,0.72222,1.4849e+05,19.539,7599.5,16.167,1828.4
1,186,2,62,0.72222,1.0405e+05,30.427,3419.6,8,1558.2
1,187,1,39,0.58974,1.7307e+05,20.577,8410.8,16.333,2001.2
1,188,2,62,0.58974,93219,23.494,3967.8,8.6774,1690.2
1,189,1,15,3.1333,79091,22.923,3450.3,16.867,794.82
1,190,2,62,3.1333,1.7541e+05,41.429,4234.1,8.9194,1737.3
1,191,1,27,1.2963,84715,48.763,1737.3,8.5926,728.85
1,192,2,62,1.2963,1.8354e+05,22.257,8246.7,12.419,2419
1,193,1,84,0.35484,1.1234e+05,8.8717,12662,13.262,3499.7
1,194,2,62,0.35484,1.626e+05,44.561,3649,8.1935,1595.9
1,195,1,132,1.129,1.902e+05,23.597,8060.5,8.4318,3496.6
1,196,2,62,1.129,1.0682e+05,11.134,9594.4,13.581,2645.2
1,197,1,54,0.14815,1.0729e+05,31.382,3418.8,8.537,1448.3
1,198,2,62,0.14815,1.7004e+05,20.942,8119.4,12.258,2387.6
1,199,1,75,0.20968,1.0647e+05,23.067,4615.8,8.3867,1976.1
1,200,2,62,0.20968,1.6938e+05,21.344,7935.7,12.032,2343.6
1,201,1,78,0.25806,1.087e+05,21.851,4974.7,8.6667,2123.7
1,202,2,62,0.25806,1.7823e+05,13.515,13188,16.177,3151
1,203,1,33,0.87879,1.551e+05,20.985,7391.4,16.636,1724.7
1,204,2,62,0.87879,1.0667e+05,26.26,4062.1,8.7419,1702.7
1,205,1,78,0.25806,1.8787e+05,38.794,4842.8,8.5385,2092.3
1,206,2,62,0.25806,97163,12.504,7770.7,12,2337.3
1,207,1,84,0.35484,1.7687e+05,33.967,5207.2,8.5476,2255.7
1,208,2,62,0.35484,1.1316e+05,13.152,8604,12.661,2466.2
1,209,1,45,0.37778,90929,34.757,2616.2,8.2,1159.2
1,210,2,62,0.37778,1.6446e+05,19.296,8523.1,12.613,2456.7
1,211,1,39,0.58974,1.6799e+05,31.715,5296.7,12.667,1551.9
1,212,2,62,0.58974,1.0772e+05,27.105,3974.1,8.7097,1696.5
1,213,1,117,0.8871,1.1266e+05,15.785,7136.9,8.4017,3088.2
1,214,2,62,0.8871,1.766e+05,18.282,9659.6,13.435,2616.9
1,215,1,24,1.5833,89753,56.629,1584.9,8.75,659.73
1,216,2,62,1.5833,1.8538e+05,21.771,8515.3,12.742,2481.9
1,217,1,78,0.25806,1.8531e+05,37.286,4970,8.6923,2130
1,218,2,62,0.25806,1.0823e+05,8.2817,13068,16.113,3138.5
1,219,1,57,0.087719,1.1057e+05,8.7707,12606,16.579,2968.8
1,220,2,62,0.087719,1.6934e+05,43.199,3919.9,8.5968,1674.5
1,221,1,84,0.35484,1.837e+05,35.443,5182.8,8.4643,2233.7
1,222,2,62,0.35484,1.1282e+05,8.1146,13903,16.71,3254.7
1,223,1,108,0.74194,1.9036e+05,28.575,6661.7,8.5,2884
1,224,2,62,0.74194,1.0662e+05,11.463,9301.5,13.242,2579.2
