90182,-14.096,9791.6,7.5132,1731,9,0.16667
82151,24.862,-4931.5,-5.473,-380.13,27,0.42857
74243,-15.206,11718,7.9266,2029.5,9,0.14286
83187,-19.894,11399,8.2123,2035.8,15,0.3125
-41871,-6.5299,-466.53,-4.7079,471.24,33,1.1
-76483,2.4961,-3620.7,-4.1376,-464.96,9,0.16667
74953,32.049,-4071.5,-4.5476,-527.79,9,0.16667
-48212,8.9981,-3876.7,-7.8492,-201.06,27,0.75
-84401,1.1621,-6518.8,-7.6217,-270.18,45,0.71429
-73073,1.7837,-6741.1,-8.4048,-3.1416,63,1
-66001,-30.956,4533.3,3.6224,885.93,6,0.10526
86443,23.902,-4359,-5.0524,-282.74,27,0.42857
71405,21.264,-412.33,-4.4,449.25,33,1.1
-84540,4.316,-8079.4,-8.121,-713.14,33,0.52381
-63058,-56.22,6624.8,5.0889,1460.8,18,0.4
-87804,9.948,-7997.7,-8.0608,-1127.8,9,0.16667
-77961,9.9525,-7727.5,-7.7037,-1058.7,9,0.16667
82428,-16.688,12332,4.3382,3000.2,54,0.85714
-70163,-4.8293,-1774.2,-4.1376,411.55,45,0.71429
91659,-33.761,11859,7.4762,2485,36,1.3333
-67206,9.4294,-6053.1,-7.496,-725.71,15,0.3125
1.0266e+05,-31.672,11475,6.9544,2494.4,39,1.625
-74015,11.612,-9556.7,-8.2262,-1394.9,9,0.14286
-77790,4.9116,-7740.1,-7.6825,-794.82,27,0.42857
-28693,-76.155,12435,7.0635,2654.6,42,2
-67433,-72.998,7231.9,4.7532,1740.4,30,0.90909
67745,20.795,-3303.4,-4.0675,-238.76,21,0.33333
-73140,-42.538,6925.6,4.9722,1350.9,9,0.14286
-61662,-36.371,9666.7,7.6857,1602.2,3,0.05
-49636,-37.458,10986,8.3576,1815.8,6,0.10526
-72709,-34.518,5858.3,4.7756,1071.3,3,0.047619
60367,29.979,-3532.7,-5.4349,-301.59,18,0.4
86100,-18.184,11018,7.8978,1982.3,15,0.3125
-52439,-32.047,9376.1,7.1825,1570.8,3,0.047619
89241,-12.897,12785,7.6612,2290.2,15,0.2381
-72726,11.373,-10063,-8.7662,-1347.7,15,0.2381
85747,16.256,-6280,-8.3391,182.21,69,1.0952
-62797,-34.325,12259,3.5,3138.5,63,1
-49250,-15.588,170.43,-8.6889,813.67,48,3.2
97412,-20.118,11322,8.3552,2048.3,15,0.3125
85536,23.792,-7581.4,-7.8975,-612.61,36,0.57143
67896,32.983,-3392.9,-5.3079,-289.03,18,0.4
-74103,-3.825,-2412,-4.9072,436.68,54,0.85714
-58108,-43.955,20661,8.3505,4137.5,48,0.7619
-69424,2.3005,-3465.2,-4.172,-458.67,9,0.16667
-47686,-39.725,6071.9,4.2127,1335.2,18,0.4
1.0713e+05,-46.721,12369,7.6667,2673.5,42,2
-72966,11.256,-6421.4,-8.4,-716.28,18,0.4
76306,-16.129,10701,8.1883,1775,3,0.047619
82130,-17.122,6358.6,4.9157,1350.9,15,0.3125
-69881,-0.65834,-4882,-8.004,571.77,81,1.2857
-72455,-60.164,10945,8.2966,2020,15,0.3125
-54066,-33.891,5387,4.0926,1058.7,9,0.16667
-66647,3.1054,-4500.3,-5.0587,-314.16,27,0.42857
-79493,0.018573,-2974.3,-4.6002,-304.73,15,0.3125
78477,-17.21,14582,7.7641,2755.2,24,0.38095
80322,28.363,-4099.8,-4.4359,-490.09,15,0.2381
-53837,-39.263,4889.1,3.4226,1083.8,15,0.3125
59356,34.934,-7000.3,-8.38,-870.22,15,0.3125
54468,35.177,-9451.5,-8.1508,-1457.7,3,0.05
-79720,1.5431,-6636.6,-8.0513,-150.8,54,0.85714
-44425,-11.887,134.3,-3.6571,568.63,33,1.1
71316,32.798,-4816.8,-4.3175,-775.97,3,0.047619
-68591,-31.659,4600.1,3.7881,832.52,3,0.05
-64929,-37.602,14980,7.5413,2862,27,0.42857
-68370,-40.609,6197.6,4.881,1209.5,9,0.16667
94852,9.8072,448.46,-4.2302,1354,81,1.2857
-45928,-5.9464,-680.94,-3.6944,317.3,27,0.75
-60044,-34.569,14231,3.9246,3540.6,69,1.0952
-65992,-3.3032,-2267.4,-5.2698,631.46,63,1
85547,-15.878,7116.5,5.1081,1410.6,15,0.3125
82623,-20.449,6115.9,3.8611,1492.3,27,0.75
71971,36.094,-5949.4,-5.3312,-977.04,3,0.047619
-67174,-40.846,10564,8.1898,1775,3,0.047619
-76210,-33.86,6179.5,4.8103,1036.7,3,0.05
49329,29.242,-7768.4,-6.95,-1228.4,3,0.05
-81194,9.9454,-6661,-8.127,-838.81,15,0.3125
85890,34.281,-3212.3,-8.6508,50.265,33,1.1
78683,-17.677,10498,8.3698,1734.2,3,0.05
-64188,-40.863,16853,4.5377,4209.7,81,1.2857
-66730,5.8658,-5323.4,-5.3022,-659.73,15,0.2381
74754,-22.259,10641,8.129,1991.8,15,0.3125
-89908,6.8874,-6939.8,-8.2639,-848.23,15,0.3125
-64458,-41.731,5526.1,3.7798,1162.4,15,0.3125
-79098,-6.967,-1379.2,-3.6063,446.11,42,0.66667
87424,-10.409,8229.4,4.2638,1803.3,24,0.38095
90880,-17.891,21574,7.8327,4338.5,54,0.85714
83298,12.759,-3967,-7.3829,719.42,81,1.2857
-55653,-57.804,10813,7.8968,2108,21,0.5
-71976,-36.093,5896.8,4.653,1043,3,0.047619
-17163,2.4943,-1121.5,-8.8889,546.64,42,2
-53626,-46.54,10121,7.1524,1919.5,18,0.4
83532,7.6739,1476.5,-3.1746,929.91,42,2
-35009,0.64563,-1263.7,-7.6091,449.25,39,1.625
69234,30.864,-4009.5,-3.9095,-656.59,3,0.05
81828,28.348,-3472.2,-3.5853,-468.1,9,0.14286
82490,26.109,-2279.2,-3.7857,-144.51,15,0.3125
78166,-14.552,11490,8.5584,1853.5,3,0.047619
-53240,10.655,-6418.3,-7.8502,-779.11,15,0.3125
74837,17.591,-2576.1,-3.8669,56.549,30,0.47619
-38917,-75.636,11343,7.7825,2393.9,33,1.1
95095,-19.923,18081,8.3232,3506,36,0.57143
70568,22.711,-3475.4,-3.9072,-361.28,15,0.2381
88583,-21.874,11885,8.1429,2202.3,21,0.5
-89730,12.124,-10019,-8.4421,-1511.1,3,0.05
-65520,-32.061,5206.4,4.3024,933.05,3,0.05
-58957,-36.432,6960.2,4,1595.9,21,0.33333
-59569,-40.87,14798,8.2698,2726.9,21,0.33333
-51300,0.9521,-2036.5,-3.9206,-78.54,18,0.4
-59433,-63.988,10825,6.4794,2277.7,33,1.1
-67811,-38.11,11630,7.756,1998.1,9,0.14286
1.09e+05,-33.637,11235,6.9663,2466.2,39,1.625
-80108,5.8492,-8529.4,-8.004,-1024.2,21,0.33333
70633,28.821,-2354.6,-4.8651,-87.965,21,0.5
-79236,13.66,-8202.7,-7.8028,-1244.1,6,0.10526
1.0276e+05,30.666,20.42,-8.5651,797.96,48,3.2
-48486,-37.511,5930.5,4.479,1209.5,12,0.23529
1.043e+05,-26.613,12235,8.2049,2437.9,30,0.90909
65200,31.986,-3892.4,-4.8273,-458.67,12,0.23529
94644,-26.746,10849,7.6496,2152,24,0.61538
77685,26.885,-1073.6,-4.7749,285.88,30,0.90909
76347,31.613,-3721.2,-5.1468,-370.71,15,0.3125
83209,20.486,-7384.3,-8.2179,-364.42,48,0.7619
73913,30.304,-3156.5,-8.6556,59.69,33,1.1
72499,40.689,-6511.7,-8.581,-763.41,18,0.4
-48834,2.647,-3063.1,-7.6941,56.549,30,0.90909
-60817,2.6823,-2451.2,-5.337,-47.124,24,0.61538
85771,-12.806,6417.5,4.6369,1316.3,15,0.3125
1.1814e+05,-46.293,12627,8.5556,2730,42,2
81930,24.575,-7782.5,-7.5952,-763.41,27,0.42857
86723,-6.8351,5121.6,4.07,920.49,3,0.047619
68990,29.462,-3378.8,-4.749,-320.44,15,0.3125
49440,26.365,-8266.3,-7.5012,-1090.1,15,0.2381
-30671,-60.442,11551,7.9408,2365.6,30,0.90909
-55864,-38.876,10083,4.1587,2450.4,42,0.66667
-81636,1.3762,-3824.1,-3.8651,-524.65,9,0.14286
-76958,12.427,-10385,-8.3629,-1573.9,3,0.047619
83363,41.535,-5960.4,-8.0476,-681.73,18,0.4
73801,34.085,-6740.3,-7.5612,-885.93,12,0.23529
79253,-15.578,9954.1,7.4883,1809.6,12,0.23529
-70101,5.8472,-4617.4,-4.6508,-669.16,6,0.10526
-67997,12.187,-7771.5,-7.9392,-1109,9,0.16667
-61458,-55.075,6375.1,4.2698,1498.5,24,0.61538
82763,27.444,-1006.9,-7.2976,464.96,39,1.625
-57395,-44.995,6211.7,4.6766,1316.3,15,0.3125
-60802,-37.064,16271,7.4097,3144.7,33,0.52381
84035,-23.514,5721.6,4.138,1410.6,24,0.61538
-68268,-51.668,6419.8,4.7391,1325.8,15,0.3125
70227,27.904,-1580.2,-4.623,175.93,27,0.75
87110,34.614,-2577.7,-4.0109,-213.63,15,0.3125
-59078,-19.855,382.49,-4.6171,694.29,39,1.625
62557,31.161,-3985.1,-5.07,-496.37,12,0.23529
-79243,6.381,-8077,-7.9206,-860.8,27,0.42857
82277,20.911,-7819.4,-8.4259,-471.24,45,0.71429
-64530,-42.516,21770,8.011,4382.5,54,0.85714
98354,-14.116,14017,7.7937,2610.7,21,0.33333
-86131,10.731,-9923.5,-8.0794,-1517.4,3,0.047619
-29494,-94.44,8062.1,4.8095,2038.9,42,2
79535,47.714,-7788,-9.1121,-1005.3,15,0.3125
74867,-13.554,8999.1,4.3714,1960.4,27,0.42857
93928,-10.064,6132.4,4.6458,1313.2,15,0.3125
73480,16.863,-3148.7,-4.9492,141.37,42,0.66667
-57930,8.4809,-5478.2,-7.6349,-600.04,18,0.4
84212,-7.9075,5890.5,4.8651,1087,3,0.047619
78623,38.18,-7178.5,-8.5089,-885.93,15,0.3125
78059,29.799,-8939.4,-7.9695,-1175,15,0.2381
-56553,-40.068,5832.4,4.254,1250.4,15,0.3125
-62882,-40.041,28126,7.871,5802.5,81,1.2857
-71033,-26.909,574.91,-4.9206,779.11,42,2
73172,-19.535,11195,7.9492,2067.2,18,0.4
-67548,-52.294,11025,8.0823,2001.2,15,0.3125
75003,-25.503,10675,7.981,2042,18,0.4
-74118,9.7097,-5683.1,-9.0891,-515.22,24,0.61538
85055,-13.687,11008,7.4544,1928.9,9,0.14286
76319,11.182,-1035.2,-4.2857,848.23,63,1
1.0002e+05,-38.177,7206,4.5992,1900.7,39,1.625
-72667,2.134,-6577.7,-7.7636,-241.9,48,0.7619
70149,27.441,-8561.6,-7.9325,-1014.7,21,0.33333
90679,-24.248,27848,8.2153,5808.8,81,1.2857
-75303,12.383,-7889.3,-8.535,-1058.7,12,0.23529
86023,-14.147,5811.2,4.1683,1303.8,18,0.4
81523,-10.622,8424.2,3.9841,1872.4,27,0.42857
-78906,-0.12104,-3009.6,-7.5267,12.566,30,0.90909
-73164,-37.398,12424,7.4908,2246.2,15,0.2381
89400,-16.123,10493,7.6161,1922.7,15,0.3125
74899,-11.746,5080.7,4.0556,1033.6,9,0.16667
75260,26.011,-8239.6,-7.9206,-851.37,27,0.42857
73145,-6.7728,4710.8,3.8413,841.95,3,0.05
-22933,-111.21,12428,7.0349,2789.7,48,3.2
-54618,-39.155,16589,8.4286,3091.3,27,0.42857
-59240,-43.03,18981,8.181,3773.1,42,0.66667
-60998,12.838,-7213.9,-8.5,-889.07,15,0.3125
-55354,-41.767,5261.4,3.8852,1083.8,12,0.23529
-77650,-35.822,4684.9,3.3571,920.49,9,0.16667
-75339,0.73405,-4053.4,-4.2668,-436.68,15,0.2381
-36398,-71.706,6700.2,3.3333,1762.4,39,1.625
84398,29.621,-1293.6,-5.0058,254.47,30,0.90909
-63216,9.5565,-5416.9,-8.1349,-524.65,21,0.5
77667,42.172,-7805.3,-7.955,-1118.4,9,0.16667
-53998,-41.333,19472,8.0212,3886.2,45,0.71429
86301,40.253,-8995.2,-8.8042,-1253.5,9,0.16667
-73292,9.4404,-7664.7,-7.2356,-1127.8,6,0.10526
57858,26.334,-2408.8,-4.5873,-47.124,21,0.5
-73793,-4.7149,-1983.1,-5.263,769.69,69,1.0952
83970,-16.39,10670,8.2165,1778.1,3,0.047619
-57091,-39.144,10913,4.1025,2660.9,48,0.7619
-58128,-44.341,5843.4,3.7778,1338.3,21,0.5
85875,-15.149,12865,7.8223,2318.5,15,0.2381
76967,-17.285,13078,7.9939,2353.1,15,0.2381
62948,34.519,-4971.6,-4.8151,-829.38,3,0.05
84796,29.676,-1423.9,-7.9683,424.12,39,1.625
-59636,-40.086,16350,8.6596,2993.9,24,0.38095
-68284,-46.611,11153,8.4709,1913.2,9,0.16667
-67779,-41.078,15931,7.7972,3072.5,30,0.47619
80145,27.626,-1316.3,-8.9841,515.22,42,2
-57471,-33.465,12635,4.1392,3034.8,54,0.85714
72563,24.89,-8187.8,-7.8123,-895.35,24,0.38095
-73035,1.2394,-4164.2,-4.5806,-496.37,15,0.2381
-68539,8.6154,-5588.9,-5.1551,-942.48,3,0.047619
-59011,-33.718,10821,3.8558,2544.7,45,0.71429
83191,-10.515,8162.6,5.0116,1630.5,15,0.2381
99640,-32.245,6651.5,3.7302,1856.7,42,2
-70107,0.20599,-3421.2,-4.3569,-226.19,24,0.38095
-65492,-0.026832,-3308.1,-4.6165,-113.1,30,0.47619
53875,-16.619,5283.4,3.7048,1228.4,18,0.4
95290,-13.499,9183.7,7.1085,1649.3,9,0.16667
83222,-19.211,10743,7.9643,1972.9,15,0.3125
82587,-28.617,6327.2,4.8645,1533.1,24,0.61538
94378,-18.817,19926,8.1905,3945.8,45,0.71429
-57549,-33.662,7121.2,4.3437,1460.8,15,0.2381
69553,32.911,-3476.2,-7.3532,-138.23,27,0.75
-29696,-23.967,1226.8,-3.4603,885.93,42,2
-54322,-61.012,11312,8.2222,2164.6,21,0.5
85419,-32.821,8085.7,5.1333,1900.7,33,1.1
-56987,-29.401,6047.6,4.1825,1193.8,9,0.14286
76023,34.195,-9435.8,-8.0337,-1350.9,9,0.14286
-71441,-3.8894,-1896,-6.8746,232.48,33,1.1
-76805,2.7934,-4598.5,-4.7729,-543.5,15,0.2381
76683,-15.942,6203.9,4.6528,1303.8,15,0.3125
-28511,-118.65,12961,8.7302,2770.9,42,2
88106,-17.572,13708,8.2375,2412.7,15,0.2381
-77030,8.0329,-8622.9,-8.3968,-907.92,30,0.47619
-62220,-106.72,13182,8.9312,2689.2,36,1.3333
-67238,0.13144,-3507.6,-4.7351,-75.398,33,0.52381
-80848,8.9306,-5848.9,-5.4,-939.34,3,0.05
-79384,4.0687,-4397.4,-4.1869,-750.84,3,0.047619
-88685,8.7403,-8848.3,-7.6698,-1363.5,3,0.05
-76286,-0.66311,-5027.3,-7.5905,355,69,1.0952
86251,12.234,-916.56,-4.2955,964.47,69,1.0952
-30714,-97.575,13042,8.8254,2726.9,39,1.625
76927,37.149,-9852,-8.1183,-1526.8,3,0.047619
-63461,-35.258,7027,4.1807,1423.1,15,0.2381
90284,-26.218,6433.2,3.8603,1655.6,33,1.1
90187,-10.842,5462.4,4.0317,1190.7,15,0.3125
-48681,-70.204,11223,7.8095,2331.1,30,0.90909
81016,-9.7438,7729.1,4.7125,1567.7,15,0.2381
80959,15.922,638.53,-3.455,681.73,36,1.3333
74396,43.784,-7619.1,-8.9544,-977.04,15,0.3125
-29243,-85.676,7784.9,5.1534,1903.8,36,1.3333
61080,24.883,-3817.8,-4.0965,-424.12,15,0.2381
75339,25.958,-1606.9,-4.3614,113.1,24,0.61538
-49435,-46.069,10857,8.001,1979.2,15,0.3125
79607,-13.499,5950.2,4.5976,1218.9,12,0.23529
-85072,6.5096,-8671.6,-7.6593,-1102.7,15,0.2381
-62748,-44.302,10127,7.8069,1784.4,9,0.16667
-71616,9.0104,-5951,-8.0032,-656.59,18,0.4
95386,-18.079,6734.8,4.0303,1643.1,30,0.90909
86008,-22.693,6434.8,4.7222,1454.6,21,0.5
61399,32.74,-4266.3,-4.9921,-615.75,9,0.16667
-62122,-38.395,10895,4.6926,2412.7,36,0.57143
-66217,-42.25,6459.1,4.9894,1225.2,9,0.16667
83968,-25.579,11581,8.5429,2152,18,0.4
98340,-40.732,8052.7,4.746,2064,42,2
-51208,-40.338,23745,8.1667,4872.6,63,1
76199,24.211,-8612.7,-8.341,-848.23,30,0.47619
-84400,9.6065,-5442.8,-5.2635,-917.35,3,0.05
-73477,5.6208,-8048,-7.827,-807.39,27,0.42857
88793,-9.9958,10257,3.5437,2488.1,45,0.71429
66965,16.634,-2781.1,-4.3766,91.106,36,0.57143
68695,35.622,-9446.8,-7.829,-1470.3,3,0.047619
-34278,-73.468,8335.4,4.5079,1994.9,39,1.625
75468,33.128,-6482.7,-7.8095,-760.27,15,0.3125
69781,35.542,-10557,-8.7282,-1492.3,9,0.14286
62208,28.042,-8285.2,-7.5574,-1096.4,15,0.2381
-60266,0.06443,-2320.1,-4.3111,-125.66,18,0.4
-43806,-44.708,10960,7.8635,2045.2,18,0.4
82468,-18.473,10214,7.9021,1800.1,9,0.16667
-70560,11.18,-7187.2,-8.498,-882.79,15,0.3125
-83289,1.8603,-4620.5,-5.1548,-474.38,21,0.33333
-77157,-3.6025,-2064,-4.6227,69.115,24,0.61538
93275,-15.649,10804,8.4144,1822.1,6,0.10526
97438,-18.288,19629,8.1048,3798.2,42,0.66667
81077,14.554,797.18,-4.1131,763.41,39,1.625
94837,-18.477,23603,7.4823,4957.4,69,1.0952
-39668,-97.659,11470,7.1429,2557.3,42,2
-74961,-8.9021,-1180.5,-5.0924,254.47,30,0.90909
-77943,-41.151,9918,7.7802,1621.1,3,0.05
90152,-15.093,14935,3.6498,3876.7,81,1.2857
83574,-28.552,11541,8.0427,2233.7,24,0.61538
-23130,-75.818,7488,3.8095,1947.8,42,2
79401,18.421,-6115.1,-7.641,-94.248,54,0.85714
69212,30.125,-5214.3,-5.1239,-637.74,15,0.2381
72705,36.2,-5519.8,-8.1746,-534.07,21,0.5
-74864,-0.99648,-2672.7,-5.0635,-122.52,21,0.5
72517,41.855,-5735.8,-7.9079,-675.44,18,0.4
-50602,-58.405,6713.6,4.254,1658.8,30,0.90909
66105,34.593,-3678,-5.1806,-398.98,15,0.3125
-73625,-4.454,-1837,-3.1567,-84.823,15,0.3125
96463,13.967,1338.3,-3.5873,917.35,42,2
-13450,4.1819,-1407.4,-6.9947,370.71,36,1.3333
-64139,2.5133,-3411,-4.3464,-361.28,12,0.23529
86947,-17.839,16475,7.6682,3201.3,33,0.52381
